text,sentiment,username,created_at,likes,reply_count,url,sentiment_num,new,cleaning,no_stopwords,stemmed_text
Seriussss??,positive,@erlitatrisnawan9751,2025-05-27 22:57:55,0.0,0,,,Seriussss??,seriussss,seriussss,seriussss
"Swasta GRATIS??? Gak masuk akal, kecuali kl semua operasional dan gaji guru & karyawan diberi oleh pemerintah",negative,@entrist5729,2025-05-27 22:56:31,0.0,3,,3.0,"Swasta GRATIS??? Gak masuk akal, kecuali kalau semua operasional dan gaji guru & karyawan diberi oleh pemerintah",swasta gratis gak masuk akal kecuali kalau semua operasional dan gaji guru  karyawan diberi oleh pemerintah,swasta gratis masuk akal operasional gaji guru karyawan pemerintah,swasta gratis masuk akal operasional gaji guru karyawan pemerintah
"Itu lah yang di kani bang, nanti di hitungnya persiswa, berapa biaya 1 siswa itu yang akan di bayarkan oleh pemda, bukan gratis tanpa di bayar oleh pemerintah,, ente ladang kadang, di kasih gratis masih ngeluh",negative,@irwanbew821,2025-05-27 23:05:50,0.0,0,,3.0,"Itu mengapa yang di kani bang, nanti di hitungnya persiswa, berapa biaya 1 siswa itu yang akan di bayarkan oleh pemda, bukan gratis tanpa di bayar oleh pemerintah,, ente ladang kadang, di kasih gratis masih ngeluh",itu mengapa yang di kani bang nanti di hitungnya persiswa berapa biaya  siswa itu yang akan di bayarkan oleh pemda bukan gratis tanpa di bayar oleh pemerintah ente ladang kadang di kasih gratis masih ngeluh,kani bang hitungnya persiswa biaya siswa bayarkan pemda gratis bayar pemerintah ente ladang kadang kasih gratis ngeluh,kan bang hitung siswa biaya siswa bayar pemda gratis bayar pemerintah ente ladang kadang kasih gratis ngeluh
"​@@irwanbew821 Kl orang kaya, sekolah di swasta yg mahal, ya sdh bayar sendiri ortu nya, mampu koq. Duit pemerintah utk g lain² lagi. Tuuh guru honorer digajinya di bawah UMR buruh pabrik 😢😢",negative,@entrist5729,2025-05-28 04:08:16,0.0,0,,3.0,"​@@irwanbew821 kalau orang kaya, sekolah di swasta yang mahal, iya sudah bayar sendiri orang tua nya, mampu mengapa. Duit pemerintah untuk tidak lain² lagi. Tuuh guru honorer digajinya di bawah UMR buruh pabrik 😢😢", kalau orang kaya sekolah di swasta yang mahal iya sudah bayar sendiri orang tua nya mampu mengapa duit pemerintah untuk tidak lain lagi tuuh guru honorer digajinya di bawah umr buruh pabrik ,kaya sekolah swasta mahal iya bayar tua duit pemerintah tuuh guru honorer digajinya umr buruh pabrik,kaya sekolah swasta mahal iya bayar tua duit pemerintah tuuh guru honorer gaji umr buruh pabrik
"​@@entrist5729 Kan ada kata gorinya bang kalau international schol atau yang lain itu berbeda,",neutral,@irwanbew821,2025-05-28 05:51:14,0.0,0,,2.0,"​@@entrist5729 Kan ada kata gorinya bang kalau international schol atau yang lain itu berbeda,", kan ada kata gorinya bang kalau international schol atau yang lain itu berbeda,gorinya bang international schol berbeda,gori bang international schol beda
Kita lihat kedepannya apakah pemerintah tunduk terhdp keputusan MK!,negative,@kaleafamily,2025-05-27 22:54:21,8.0,0,,3.0,Kita lihat kedepannya apakah pemerintah tunduk terhdp keputusan MK!,kita lihat kedepannya apakah pemerintah tunduk terhdp keputusan mk,lihat kedepannya pemerintah tunduk terhdp keputusan mk,lihat depan pemerintah tunduk terhdp putus mk
"Kemajuan yang baik,semoga disekolah tidak ada pungutan lainnya.",positive,@SobatKarib-b5w,2025-05-27 22:53:26,0.0,0,,,"Kemajuan yang baik,semoga disekolah tidak ada pungutan lainnya.",kemajuan yang baiksemoga disekolah tidak ada pungutan lainnya,kemajuan baiksemoga disekolah pungutan,maju baiksemoga seko pungut
Mana bisa sih swasta gratis,negative,@warloq,2025-05-27 22:52:17,0.0,1,,3.0,Mana bisa memang swasta gratis,mana bisa memang swasta gratis,swasta gratis,swasta gratis
"Bisa bang,, asalkan swastanya tidak membuat sekolah elit, yang di mana harga kursinya sama mejanya bisa 3 juta, ac nya pakai ac central, bukunya pakai tablet.. 😅😅😅",neutral,@irwanbew821,2025-05-27 23:07:05,0.0,0,,2.0,"Bisa bang,, asalkan swastanya tidak membuat sekolah elite, yang di mana harga kursinya sama mejanya bisa 3 juta, ac nya pakai ac central, bukunya pakai tablet.. 😅😅😅",bisa bang asalkan swastanya tidak membuat sekolah elite yang di mana harga kursinya sama mejanya bisa  juta ac nya pakai ac central bukunya pakai tablet ,bang swastanya sekolah elite harga kursinya mejanya juta ac pakai ac central bukunya pakai tablet,bang swasta sekolah elite harga kursi meja juta ac pakai ac central buku pakai tablet
"Terus sekolah elite gratis kga? Biar orang susah bisa merasakan diajarin sma guru yg taraf internasional, kan bagus.. ga semua orang kaya cerdas jg soalnya, biar orang susah yg cerdas bisa termaksimalkan.. 😂",positive,@kangojek4804,2025-05-27 22:46:51,9.0,5,,,"Terus sekolah elite gratis tidak? Biar orang susah bisa merasakan diajarin sama guru yang taraf internasional, kan bagus.. tidak semua orang kaya cerdas juga karena, agar orang susah yang cerdas bisa termaksimalkan.. 😂",terus sekolah elite gratis tidak biar orang susah bisa merasakan diajarin sama guru yang taraf internasional kan bagus tidak semua orang kaya cerdas juga karena agar orang susah yang cerdas bisa termaksimalkan ,sekolah elite gratis susah merasakan diajarin guru taraf internasional bagus kaya cerdas susah cerdas termaksimalkan,sekolah elite gratis susah rasa diajarin guru taraf internasional bagus kaya cerdas susah cerdas maksimal
"Udah gak usah muluk2 bang, udah beneran gratis aja udah bagus. 
Bersyukur aja dulu. 
Lagian belum tentu semua sekolah berlakuin kebijakan ini merata.",negative,@kopikariayam,2025-05-27 23:09:18,5.0,0,,3.0,"Udah tidak usah muluk2 bang, sudah beneran gratis saja sudah bagus. 
Bersyukur saja dulu. 
Lagian belum tentu semua sekolah berlakuin kebijakan ini merata.","udah tidak usah muluk bang sudah beneran gratis saja sudah bagus 
bersyukur saja dulu 
lagian belum tentu semua sekolah berlakuin kebijakan ini merata",muluk bang beneran gratis bagus bersyukur sekolah berlakuin kebijakan merata,muluk bang beneran gratis bagus syukur sekolah berlakuin kebijakan rata
"Gaji gurunya digaji pemerintah juga, yakin mampu? 😂",positive,@daniya_37,2025-05-27 23:33:16,0.0,0,,,"Gaji gurunya digaji pemerintah juga, yakin mampu? 😂",gaji gurunya digaji pemerintah juga yakin mampu ,gaji gurunya digaji pemerintah,gaji guru gaji pemerintah
Kasihan anaknya bang tar klo bisa masuk ke kalangan elit kasihan di bully sm anak anak jemputan alpart😂,negative,@Wahyudi-yv4gy,2025-05-28 00:20:40,0.0,0,,3.0,Kasihan anaknya bang nanti kalau bisa masuk ke kalangan elite kasihan di bully sama anak anak jemputan alpart😂,kasihan anaknya bang nanti kalau bisa masuk ke kalangan elite kasihan di bully sama anak anak jemputan alpart,kasihan anaknya bang masuk kalangan elite kasihan bully anak anak jemputan alpart,kasihan anak bang masuk kalang elite kasihan bully anak anak jemput alpart
Sesuai standar aja hidup ga usah maksain..nanti jajanan di kantin sehari 50 rb nangis lagi,negative,@kitanacreativeproject875,2025-05-28 00:26:06,0.0,0,,3.0,Sesuai standar saja hidup tidak usah maksain..nanti jajanan di kantin sehari 50 ribu nangis lagi,sesuai standar saja hidup tidak usah maksainnanti jajanan di kantin sehari  ribu nangis lagi,standar maksainnanti jajanan kantin sehari nangis,standar maksainnanti jajan kantin hari nang
"Tauuu..yg ada bersyukur.!!
Itupun kalau benar adanya.",positive,@Remberhit7,2025-05-28 00:42:47,0.0,0,,,"Tauuu..yang ada bersyukur.!!
Itupun kalau benar adanya.","tauuuyang ada bersyukur
itupun kalau benar adanya",tauuuyang bersyukur itupun,tauuuyang syukur itu
SMA ?🙁,neutral,@sherlysuryo3169,2025-05-27 22:36:52,0.0,0,,2.0,Sekolah Menengah Atas ?🙁,sekolah menengah atas ,sekolah menengah,sekolah tengah
Alqamdulillah ❤❤❤,neutral,@shaqilaaf,2025-05-27 22:35:52,0.0,1,,2.0,Alqamdulillah ❤❤❤,alqamdulillah ,alqamdulillah,alqamdulillah
alhamdulillah cok!,positive,@MeredithFarrow-i8w,2025-05-27 22:52:16,1.0,0,,,alhamdulillah cok!,alhamdulillah cok,alhamdulillah cok,alhamdulillah cok
Katanya gratis .. tapi ada pungutan dengan embel-embel uang hibah atau sukarela.,negative,@tysaputri7216,2025-05-27 22:29:09,10.0,3,,3.0,Katanya gratis .. tapi ada pungutan dengan embel-embel uang hibah atau sukarela.,katanya gratis  tapi ada pungutan dengan embelembel uang hibah atau sukarela,gratis pungutan embelembel uang hibah sukarela,gratis pungut embelembel uang hibah sukarela
Biasa itu rencna oknum guru untuk mncri uang tmabhn.,negative,@rozirozi731,2025-05-27 23:23:08,0.0,0,,3.0,Biasa itu rencana oknum guru untuk mencari uang tambahan.,biasa itu rencana oknum guru untuk mencari uang tambahan,rencana oknum guru uang tambahan,rencana oknum guru uang tambah
"Kalo ada yg gitu di viralkan,biar beres..",negative,@diandrean8766,2025-05-27 23:27:24,0.0,0,,3.0,"Kalo ada yang begitu di viralkan,agar beres..",kalo ada yang begitu di viralkanagar beres,kalo viralkanagar beres,kalo viralkanagar beres
Ksih aja selama jelas arahnya kalo itu di swasta,negative,@kitanacreativeproject875,2025-05-28 00:25:00,0.0,0,,3.0,Ksih saja selama jelas arahnya kalau itu di swasta,ksih saja selama jelas arahnya kalau itu di swasta,ksih arahnya swasta,ksih arah swasta
AMIINN❤ INDONESIA CERDAS,positive,@DuniaSuara39,2025-05-27 22:28:11,0.0,0,,,AMIINN❤ INDONESIA CERDAS,amiinn indonesia cerdas,amiinn indonesia cerdas,amiinn indonesia cerdas
Bener ga neh untuk seluruh wilayah atau hanya beberapa wilayah lalu sosialisasi ke sekolah gimana,neutral,@DikiZulkarnain-1283,2025-05-27 22:27:09,0.0,0,,2.0,Bener tidak neh untuk seluruh wilayah atau hanya beberapa wilayah lalu sosialisasi ke sekolah bagaimana,bener tidak neh untuk seluruh wilayah atau hanya beberapa wilayah lalu sosialisasi ke sekolah bagaimana,bener neh wilayah wilayah sosialisasi sekolah,bener neh wilayah wilayah sosialisasi sekolah
Alhamdulillah,positive,@Sianjengmaling,2025-05-27 22:26:45,0.0,0,,,Alhamdulillah,alhamdulillah,alhamdulillah,alhamdulillah
Saya gajian 3 bulan sekali 😂,neutral,@Orangkayanih,2025-04-24 07:36:26,0.0,0,,2.0,Saya gajian 3 bulan sekali 😂,saya gajian  bulan sekali ,gajian,gaji
smk swasta yg gratis ada ga,neutral,@daffaahmad8352,2025-04-21 12:10:49,0.0,0,,2.0,smk swasta yang gratis ada tidak,smk swasta yang gratis ada tidak,smk swasta gratis,smk swasta gratis
"Ada siswa keterbatasan biaya ini di dekat rumahku yg ingin bersekolah kg punya biaya
Di kebon pala jatinegara jakarta timur",neutral,@rachmawati7853,2025-01-15 07:21:06,0.0,0,,2.0,"Ada siswa keterbatasan biaya ini di dekat rumahku yang ingin bersekolah kg punya biaya
Di kebon pala jatinegara jakarta timur","ada siswa keterbatasan biaya ini di dekat rumahku yang ingin bersekolah kg punya biaya
di kebon pala jatinegara jakarta timur",siswa keterbatasan biaya rumahku bersekolah kg biaya kebon pala jatinegara jakarta timur,siswa batas biaya rumah sekolah kg biaya kebon pala jatinegara jakarta timur
"sekolah bayar,parah presiden nya.",negative,@KaiIka-v8t,2024-12-22 07:52:56,0.0,0,,3.0,"sekolah bayar,buruk sekali presiden nya.",sekolah bayarburuk sekali presiden nya,sekolah bayarburuk presiden,sekolah bayarburuk presiden
Alhamdulillah....walopun gak dpt kjp....asal kan sekolah gratis.....,positive,@Sitihadzara,2024-12-22 07:14:54,0.0,0,,,Alhamdulillah....walopun tidak dapat kjp....asal kan sekolah gratis.....,alhamdulillahwalopun tidak dapat kjpasal kan sekolah gratis,alhamdulillahwalopun kjpasal sekolah gratis,alhamdulillahwalopun kjpasal sekolah gratis
penipuan!,negative,@firmanprawirawardhanafirma5644,2024-12-14 10:07:13,0.0,0,,3.0,penipuan!,penipuan,penipuan,tipu
Oh.kusus dijakarta aja y.kirain seluruh indonesia,negative,@Desaku-aja,2024-12-13 13:50:19,0.0,0,,3.0,Oh.kusus dijakarta saja yang.kirain seluruh indonesia,ohkusus dijakarta saja yangkirain seluruh indonesia,ohkusus dijakarta yangkirain indonesia,ohkusus dijakarta yangkirain indonesia
Sekolah gratis itu pelajaran nya juga kurang mumpuni kurang kumplit dalam bidang pelajaran terutama bidang pendidikan anak guru terhadap siswanya ya namanya juga gratis jadi apa adanya karena sekolah gratis itukan sistemnya donatur dari kalangan tertentu dan ujianyapun biasanya paket dan sekolah gratis itu tidak ada nilay plus  soal didikan moral akidah intinya yg penting bisa baca dan tulis makanya saya tidak tergiur dgn program sekolah gratis lebih baik saya sekolah yg bayar biar mahal tpi anak saya punya ilmu dan mempunyai prestasi untuk kedepanya,neutral,@PryaOkta,2024-12-03 00:16:11,0.0,0,,2.0,Sekolah gratis itu pelajaran nya juga kurang mumpuni kurang kumplit dalam bidang pelajaran terutama bidang pendidikan anak guru terhadap siswanya iya namanya juga gratis jadi apa adanya karena sekolah gratis itukan sistemnya donatur dari kalangan tertentu dan ujianyapun biasanya paket dan sekolah gratis itu tidak ada nilay plus  soal didikan moral akidah intinya yang penting bisa baca dan tulis makanya saya tidak tergiur dengan program sekolah gratis lebih baik saya sekolah yang bayar agar mahal tetapi anak saya punya ilmu dan mempunyai prestasi untuk kedepanya,sekolah gratis itu pelajaran nya juga kurang mumpuni kurang kumplit dalam bidang pelajaran terutama bidang pendidikan anak guru terhadap siswanya iya namanya juga gratis jadi apa adanya karena sekolah gratis itukan sistemnya donatur dari kalangan tertentu dan ujianyapun biasanya paket dan sekolah gratis itu tidak ada nilay plus  soal didikan moral akidah intinya yang penting bisa baca dan tulis makanya saya tidak tergiur dengan program sekolah gratis lebih baik saya sekolah yang bayar agar mahal tetapi anak saya punya ilmu dan mempunyai prestasi untuk kedepanya,sekolah gratis pelajaran mumpuni kumplit bidang pelajaran bidang pendidikan anak guru siswanya iya namanya gratis sekolah gratis itukan sistemnya donatur kalangan ujianyapun paket sekolah gratis nilay plus didikan moral akidah intinya baca tulis tergiur program sekolah gratis sekolah bayar mahal anak ilmu prestasi kedepanya,sekolah gratis ajar mumpuni kumplit bidang ajar bidang pendidikan anak guru siswa iya nama gratis sekolah gratis itu sistem donatur kalang ujianyapun paket sekolah gratis nilay plus dik moral akidah inti baca tulis giur program sekolah gratis sekolah bayar mahal anak ilmu prestasi depa
Yg bener swasta gratis?,neutral,@AryoWidi-yz2pv,2024-11-17 01:52:46,0.0,0,,2.0,Yg benar swasta gratis?,yg benar swasta gratis,swasta gratis,swasta gratis
Kok di jakarta tok.,neutral,@hilaryofficial9039,2024-11-09 13:59:10,0.0,0,,2.0,Kok di jakarta saja.,kok di jakarta saja,jakarta,jakarta
Assalamualaikum pk tamprin ❤👍🏼🤝🇮🇩💪🏼👩🏼‍🏫👩🏼‍🎓Di mudahkan segala urusannya 🤲🏼,positive,@daniyonodanitrenggalek178,2024-11-08 04:31:06,0.0,0,,,Assalamualaikum pakai tamprin ❤👍🏼🤝🇮🇩💪🏼👩🏼‍🏫👩🏼‍🎓Di mudahkan segala urusannya 🤲🏼,assalamualaikum pakai tamprin di mudahkan segala urusannya ,assalamualaikum pakai tamprin mudahkan urusannya,assalamualaikum pakai tamprin mudah urus
Seluruh Indonesia Kah????,neutral,@hdf7889,2024-11-07 18:11:45,0.0,0,,2.0,Seluruh Indonesia Kah????,seluruh indonesia kah,indonesia,indonesia
Bagus program Sekolah Gratis tp knp Jakarta n yg Propinsi yg lain bgm,neutral,@IdaKusuma-ox6jm,2024-11-07 06:51:31,0.0,0,,2.0,Bagus program Sekolah Gratis tapi kenapa Jakarta dan yang Propinsi yang lain bagaimana,bagus program sekolah gratis tapi kenapa jakarta dan yang propinsi yang lain bagaimana,bagus program sekolah gratis jakarta propinsi,bagus program sekolah gratis jakarta propinsi
Alhamdulillah Ya Allah..Aamiin ya robbal 'alamiin,positive,@suci0282,2024-11-06 16:49:30,0.0,0,,,Alhamdulillah Ya Allah..Aamiin iya robbal 'alamiin,alhamdulillah ya allahaamiin iya robbal alamiin,alhamdulillah allahaamiin iya robbal alamiin,alhamdulillah allahaamiin iya robbal alamiin
"Coba kita bayangin anak yg tdk msk sekolah negri harus sekolah ke swasta......😮
Udah sekolahnya bayar....nanti pas udah lulus kl mereka tdk kuliah, berarti hrs cari pekerjaan....iya kl lowongan pekerjaannya mudah....ini enggak....kasihan orang yg hidupnya pas pasan....
Trima kasih ya allah engkau sudah membuka hati para pemimpin kami...aamiin.",negative,@ahmadtri2035,2024-11-06 07:43:34,0.0,0,,3.0,"Coba kita bayangin anak yang tidak masuk sekolah negeri harus sekolah ke swasta......😮
Udah sekolahnya bayar....nanti pas sudah lulus kalau mereka tidak kuliah, berarti harus cari pekerjaan....iya kalau lowongan pekerjaannya mudah....ini tidak....kasihan orang yang hidupnya pas pasan....
Trima kasih iya allah engkau sudah membuka hati para pemimpin kami...aamiin.","coba kita bayangin anak yang tidak masuk sekolah negeri harus sekolah ke swasta
udah sekolahnya bayarnanti pas sudah lulus kalau mereka tidak kuliah berarti harus cari pekerjaaniya kalau lowongan pekerjaannya mudahini tidakkasihan orang yang hidupnya pas pasan
trima kasih iya allah engkau sudah membuka hati para pemimpin kamiaamiin",coba bayangin anak masuk sekolah negeri sekolah swasta sekolahnya bayarnanti pas lulus kuliah cari pekerjaaniya lowongan pekerjaannya mudahini tidakkasihan hidupnya pas pasan trima kasih iya allah membuka hati pemimpin kamiaamiin,coba bayangin anak masuk sekolah negeri sekolah swasta sekolah bayarnanti pas lulus kuliah cari pekerjaaniya lowong kerja mudahini tidakkasihan hidup pas pas trima kasih iya allah buka hati pimpin kamiaamiin
Aamiin   🤲,positive,@ahmadtri2035,2024-11-06 07:32:43,0.0,0,,,Aamiin   🤲,aamiin   ,aamiin,aamiin
Semoga Jawatimur juga gratis.,positive,@prameswari03,2024-11-06 03:54:10,0.0,0,,,Semoga Jawatimur juga gratis.,semoga jawatimur juga gratis,jawatimur gratis,jawatimur gratis
"Sekolah gratis Alhamdulillah, semoga anggaran ini tidak menguap tetapi jangan untuk sekolah menggunakan komite sekolah untuk hal hal baik kegiatan apapun",negative,@p.sudonowaluyanto6060,2024-11-06 03:46:16,0.0,0,,3.0,"Sekolah gratis Alhamdulillah, semoga anggaran ini tidak menguap tetapi jangan untuk sekolah menggunakan komite sekolah untuk hal hal baik kegiatan apapun",sekolah gratis alhamdulillah semoga anggaran ini tidak menguap tetapi jangan untuk sekolah menggunakan komite sekolah untuk hal hal baik kegiatan apapun,sekolah gratis alhamdulillah anggaran menguap sekolah komite sekolah apapun,sekolah gratis alhamdulillah anggar uap sekolah komite sekolah apa
Alhamdulilah smua sekolah gratis yg penting mau negri mau swasta  artinya jangan sampe anak putus sekolah,positive,@mfaturrahman7661,2024-11-06 03:05:20,0.0,0,,,Alhamdulilah semua sekolah gratis yang penting ingin negeri ingin swasta  artinya jangan sampai anak putus sekolah,alhamdulilah semua sekolah gratis yang penting ingin negeri ingin swasta  artinya jangan sampai anak putus sekolah,alhamdulilah sekolah gratis negeri swasta anak putus sekolah,alhamdulilah sekolah gratis negeri swasta anak putus sekolah
"Alhamdulillah semoga ini semua berjalan. 
Baik negeri atau pun swasta. Sangat² meringankan beban.",positive,@merryervina5889,2024-11-06 02:40:52,2.0,0,,,"Alhamdulillah semoga ini semua berjalan. 
Baik negeri atau pun swasta. Sangat² meringankan beban.","alhamdulillah semoga ini semua berjalan 
baik negeri atau pun swasta sangat meringankan beban",alhamdulillah berjalan negeri swasta meringankan beban,alhamdulillah jalan negeri swasta ringan beban
"Nah gitu dong uang negara jngan dikorupsi.
Buat bayar gaji guru
Jngan orang tua murid terus yg bayar gaji
Pasilitas sekolah,gedung semua tg jawab pemerintah bukan murid",negative,@mandau7,2024-11-06 02:32:57,0.0,0,,3.0,"Nah begitu tentunya uang negara jngan dikorupsi.
Buat bayar gaji guru
Jngan orang tua murid terus yang bayar gaji
Pasilitas sekolah,gedung semua tg jawab pemerintah bukan murid","nah begitu tentunya uang negara jngan dikorupsi
buat bayar gaji guru
jngan orang tua murid terus yang bayar gaji
pasilitas sekolahgedung semua tg jawab pemerintah bukan murid",uang negara jngan dikorupsi bayar gaji guru jngan tua murid bayar gaji pasilitas sekolahgedung tg pemerintah murid,uang negara jngan korupsi bayar gaji guru jngan tua murid bayar gaji pasilitas sekolahgedung tg pemerintah murid
Gimana kami daerah pk tlg di perhatikan jawa timur jabar dll,neutral,@AnisanurAnggraeni,2024-11-06 02:24:58,0.0,0,,2.0,Gimana kami daerah pakai tolong di perhatikan jawa timur jabar dan lain-lain,gimana kami daerah pakai tolong di perhatikan jawa timur jabar dan lainlain,daerah pakai perhatikan jawa timur jabar lainlain,daerah pakai perhati jawa timur jabar lainlain
Kenapa hanya jakarta bogor tangerang bekasi kota penyangga kenapa tidak. Tidak adil rasanya,negative,@newtechnology7181,2024-11-06 02:09:14,0.0,0,,3.0,Kenapa hanya jakarta bogor tangerang bekasi kota penyangga kenapa tidak. Tidak adil rasanya,kenapa hanya jakarta bogor tangerang bekasi kota penyangga kenapa tidak tidak adil rasanya,jakarta bogor tangerang bekasi kota penyangga adil,jakarta bogor tangerang bekas kota sangga adil
Anak sy sklhny mmg gratis dr SD SMP n SMA negri...  mksdny swasta ya yg gratis... lieeer😂,neutral,@rinapermatasari4094,2024-11-06 01:39:17,2.0,0,,2.0,Anak saya sklhny memang gratis dari Sekolah Dasar Sekolah Menengah Pertama dan Sekolah Menengah Atas negeri...  maksudnya swasta iya yang gratis... lieeer😂,anak saya sklhny memang gratis dari sekolah dasar sekolah menengah pertama dan sekolah menengah atas negeri  maksudnya swasta iya yang gratis lieeer,anak sklhny gratis sekolah dasar sekolah menengah sekolah menengah negeri maksudnya swasta iya gratis lieeer,anak sklhny gratis sekolah dasar sekolah tengah sekolah tengah negeri maksud swasta iya gratis lieeer
"Uangnya drmn?

Pajak mau naik lagi?
Iuran wajib lagi seperti tapera, pensiun dll?

Tolong dipikirkan dulu pakai otaknya... jgn langsung asal koar2 dl....

Kalau sudah ada dananya yg terkumpul apa tidak rawan korupsi/disalahgunakan/salah sasaran/dll nantinya.",negative,@gtanusetiawan,2024-11-06 01:37:28,0.0,0,,3.0,"Uangnya darimana?

Pajak ingin naik lagi?
Iuran wajib lagi seperti tapera, pensiun dan lain-lain?

Tolong dipikirkan dulu pakai otaknya... jangan langsung asal teriak-teriak dulu....

Kalau sudah ada dananya yang terkumpul apa tidak rawan korupsi/disalahgunakan/salah sasaran/dan lain-lain nantinya.","uangnya darimana

pajak ingin naik lagi
iuran wajib lagi seperti tapera pensiun dan lainlain

tolong dipikirkan dulu pakai otaknya jangan langsung asal teriakteriak dulu

kalau sudah ada dananya yang terkumpul apa tidak rawan korupsidisalahgunakansalah sasarandan lainlain nantinya",uangnya darimana pajak iuran wajib tapera pensiun lainlain dipikirkan pakai otaknya teriakteriak dananya terkumpul rawan korupsidisalahgunakansalah sasarandan lainlain,uang darimana pajak iur wajib tapera pensiun lainlain pikir pakai otak teriakteriak dana kumpul rawan korupsidisalahgunakansalah sasarandan lainlain
Kalo Sekolah Swasta digratisin  bayar pajak PBB nya gimana??? Harusnya DIGRATISKAN PAJAK PBB nya JUGA,negative,@achmadamd2783,2024-11-05 21:09:52,0.0,0,,3.0,Kalo Sekolah Swasta digratiskan  bayar pajak PBB nya bagaimana??? Harusnya DIGRATISKAN PAJAK PBB nya JUGA,kalo sekolah swasta digratiskan  bayar pajak pbb nya bagaimana harusnya digratiskan pajak pbb nya juga,kalo sekolah swasta digratiskan bayar pajak pbb digratiskan pajak pbb,kalo sekolah swasta gratis bayar pajak pbb gratis pajak pbb
"Alhamdulillah kabar baik buat warga Jakarta. Fyi, Bapak Muhammad Thamrin Ketua Komisi E bidang Kesejahteraan Rakyat yang diwawancarai di video berasal dari Partai PKS dan Ketua DPRD Jakarta Sekarang juga dari PKS, menandakan PKS melakukan Gebrakan yang luar biasa di DPRD Jakarta dengan membuat program yang pro rakyat dan mendukung kemaslahatan umat 👍",neutral,@mrafli3548,2024-11-05 18:49:41,1.0,0,,2.0,"Alhamdulillah kabar baik untuk warga Jakarta. Fyi, Bapak Muhammad Thamrin Ketua Komisi E bidang Kesejahteraan Rakyat yang diwawancarai di video berasal dari Partai PKS dan Ketua DPRD Jakarta Sekarang juga dari PKS, menandakan PKS melakukan Gebrakan yang luar biasa di DPRD Jakarta dengan membuat program yang pro rakyat dan mendukung kemaslahatan umat 👍",alhamdulillah kabar baik untuk warga jakarta fyi bapak muhammad thamrin ketua komisi e bidang kesejahteraan rakyat yang diwawancarai di video berasal dari partai pks dan ketua dprd jakarta sekarang juga dari pks menandakan pks melakukan gebrakan yang luar biasa di dprd jakarta dengan membuat program yang pro rakyat dan mendukung kemaslahatan umat ,alhamdulillah kabar jakarta fyi muhammad thamrin ketua komisi e bidang kesejahteraan rakyat diwawancarai video berasal partai pks ketua dprd jakarta pks menandakan pks gebrakan dprd jakarta program pro rakyat mendukung kemaslahatan umat,alhamdulillah kabar jakarta fyi muhammad thamrin ketua komisi e bidang sejahtera rakyat wawancara video asal partai pks ketua dprd jakarta pks tanda pks gebrak dprd jakarta program pro rakyat dukung maslahat umat
Ikut bahagia dan bangga dengan ke majuan sekrg,positive,@WISYTV,2024-11-05 13:10:08,0.0,0,,,Ikut bahagia dan bangga dengan ke majuan sekrg,ikut bahagia dan bangga dengan ke majuan sekrg,bahagia bangga majuan sekrg,bahagia bangga maju sekrg
swasta gratis? gak mungkin semua swasta. plg swasta yg kwalitas rendah kayaknya,negative,@DFreelancer,2024-11-05 12:09:32,0.0,1,,3.0,swasta gratis? tidak mungkin semua swasta. paling swasta yang kualitas rendah kayaknya,swasta gratis tidak mungkin semua swasta paling swasta yang kualitas rendah kayaknya,swasta gratis swasta swasta kualitas rendah kayaknya,swasta gratis swasta swasta kualitas rendah kayak
Betul mungkin   hanya   swasta   seperti mi mts  dan sdi,neutral,@annisareztyana,2024-11-05 21:50:10,0.0,0,,2.0,Betul mungkin   hanya   swasta   seperti Madrasah Ibtidaiyah mts  dan sdi,betul mungkin   hanya   swasta   seperti madrasah ibtidaiyah mts  dan sdi,swasta madrasah ibtidaiyah mts sdi,swasta madrasah ibtidaiyah mts sdi
jangan jakarta aja banten juga dong,negative,@leykahanifah1759,2024-11-05 11:59:51,0.0,0,,3.0,jangan jakarta saja banten juga tentunya,jangan jakarta saja banten juga tentunya,jakarta banten,jakarta banten
"Jakarta oh jakarta... Keren, semoga tdk hanya di Jakarta🎉",positive,@ibusolikha5534,2024-11-05 11:37:06,4.0,0,,,"Jakarta oh jakarta... Keren, semoga tidak hanya di Jakarta🎉",jakarta oh jakarta keren semoga tidak hanya di jakarta,jakarta jakarta keren jakarta,jakarta jakarta keren jakarta
Jangan salah sasaran ntar anak orang kaya yg sekolahnya di gratiskan,negative,@achenlesmana7028,2024-11-05 11:17:24,0.0,0,,3.0,Jangan salah sasaran nanti anak orang kaya yang sekolahnya di gratiskan,jangan salah sasaran nanti anak orang kaya yang sekolahnya di gratiskan,salah sasaran anak kaya sekolahnya gratiskan,salah sasar anak kaya sekolah gratis
yg pasti swasta seperti muhammadiyah ga akan masuk kategori,negative,@zakariazakaria2223,2024-11-05 08:14:54,0.0,1,,3.0,yang pasti swasta seperti muhammadiyah tidak akan masuk kategori,yang pasti swasta seperti muhammadiyah tidak akan masuk kategori,swasta muhammadiyah masuk kategori,swasta muhammadiyah masuk kategori
